,401,402,404,405,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,434,435,436,437,438,439,440,441,442,444
420,821.5410678,735.7587805,1052.600209,361.850089,504.6709697,364.6734095,562.9649434,426.3465041,1061.746191,732.7301192,426.9517942,910.4877036,583.4228118,783.4203633,610.1249763,101.3416782,0,766.5847232,294.5542714,545.4979837,241.3698242,949.2126094,422.1253254,364.9801842,632.8058071,821.8827711,645.896494,918.7128204,514.6165063,703.2853085,274.1000871,1000.845356,235.7656326,840.2274499,1096.396058,699.7040114,256.5485896,923.0188052,782.6375504
421,517.4199519,284.9464632,312.1232129,628.0456612,460.9989922,836.5896306,579.7579172,788.4130453,450.3079352,380.3924618,348.9062569,165.2418089,289.8350864,183.5994651,441.5812298,667.7689634,766.5847232,0,572.132043,312.5060833,784.9881633,268.0540043,539.06555,433.4133991,532.7967125,374.8979532,303.7213698,174.5875187,257.1240774,155.5475291,492.8552771,235.8370753,665.2080908,223.3836042,409.9415223,74.43797754,534.4080982,361.9793344,416.1048936
422,527.251829,464.7107773,817.1339475,106.2656864,212.0659261,276.1649308,275.9610465,261.4380022,786.9931261,446.337147,234.9625768,734.0218223,500.7026208,651.8073551,317.4257616,210.3199061,294.5542714,572.132043,0,287.3422219,213.4704722,698.3002972,128.876596,143.837752,339.3883584,538.5485888,374.076117,694.0510285,367.6650522,466.7560206,183.2843845,789.8144649,95.75506514,712.7086499,837.3623111,521.1810684,279.5739079,647.9570147,493.4108589
423,347.6516758,191.6404889,530.0616376,321.6815173,150.303967,531.8348903,279.3633614,477.2875554,516.9746773,215.1537202,153.8157339,477.5312431,378.5484117,442.9909386,168.277172,445.2816944,545.4979837,312.5060833,287.3422219,0,497.5835015,411.7701039,228.2443833,181.1497706,257.5017151,289.4052056,105.6641178,410.2223136,225.5183853,182.8810906,295.21,510.0063053,382.9563226,500.4972339,554.0948534,283.690401,387.5675999,379.0106429,270.7341486
424,682.3474476,664.8131503,1027.396287,199.2448142,394.9371982,123.968548,396.2103645,190.9433971,978.8821872,630.8211757,442.1986759,945.8724659,685.7569635,854.8722635,492.124915,233.6468147,241.3698242,784.9881633,213.4704722,497.5835015,0,905.0366336,294.2135559,352.892642,481.1004312,725.0819057,575.9444758,906.5391778,568.6793924,678.9326321,342.4626913,1003.105815,120.1099663,915.493129,1039.467181,731.9687623,398.0783748,841.4683797,670.8831065
425,397.6061431,247.0310476,137.8859775,716.8017283,518.9358234,922.4371241,590.6828884,851.130171,186.8327554,318.1969557,525.4439099,305.8274236,554.7284356,432.1330138,445.9023567,847.8983043,949.2126094,268.0540043,698.3002972,411.7701039,905.0366336,0,618.0587742,586.0701744,513.5255417,247.5755426,330.6118541,123.6555268,485.8775883,247.7502553,681.9291425,200.8312528,793.4458422,450.1533429,151.6523633,334.9972175,750.1584661,151.8912917,316.0817757
426,402.6027702,373.7032027,745.7819376,98.81374247,101.0369932,306.501647,149.9619185,249.374617,684.6686659,336.8731741,253.5279679,704.306275,536.6390188,651.8763579,199.6897236,339.0706494,422.1253254,539.06555,128.876596,228.2443833,294.2135559,618.0587742,0,179.4244312,210.7779666,431.0526076,287.4844638,634.0002184,386.1042895,409.0613062,277.4717243,736.1218528,200.6072045,711.8179082,747.7571845,502.3029441,383.7725902,547.3933826,378.8002314
427,494.9649277,372.5540573,695.638104,227.7790947,192.6780374,419.28576,313.3630363,394.5251937,698.122283,382.2135352,91.1577062,593.0972505,365.7088495,508.11471,283.7616606,264.3493968,364.9801842,433.4133991,143.837752,181.1497706,352.892642,586.0701744,179.4244312,0,342.8574498,465.4357395,284.2467238,566.5398358,225.2389622,343.3257417,124.028581,657.5916672,232.7841713,569.0198845,731.9211198,379.0838496,228.8381998,560.0242527,435.9178741
428,201.5898038,276.9494844,650.8674237,285.5002475,150.1804102,451.382024,89.31249521,363.4541121,528.6726209,195.5234211,377.5584104,688.4264209,635.0328528,688.6968265,92.92416962,548.9683657,632.8058071,532.7967125,339.3883584,257.5017151,481.1004312,513.5255417,210.7779666,342.8574498,0,279.8254708,229.1572292,568.6537369,480.2147686,378.3615268,462.6499517,675.3344464,406.279787,742.7956906,616.1239181,524.4608616,569.9768636,403.0198959,212.7559177
429,154.8601643,111.965425,384.5362273,526.8400809,331.2535472,718.7220879,364.9131065,637.1698829,254.8702085,94.29498661,440.7142351,493.4201343,594.919545,557.6268639,234.3432158,724.5030788,821.8827711,374.8979532,538.5485888,289.4052056,725.0819057,247.5755426,431.0526076,465.4357395,279.8254708,0,183.7966539,333.518511,469.6104638,241.5589495,583.9911373,434.7644682,626.8580398,597.4452941,336.3735977,405.8923131,676.5489579,123.278754,69.7900523
430,258.7156132,90.83844561,459.2760012,386.1965355,189.2375029,592.690547,283.298231,525.2448424,416.1630858,116.2238465,257.5344361,460.1471822,446.1905748,465.0820075,139.1586145,546.7173533,645.896494,303.7213698,374.076117,105.6641178,575.9444758,330.6118541,287.4844638,284.2467238,229.1572292,183.7966539,0,355.320009,304.0657056,149.3345429,400.7016727,460.8526124,467.5116991,516.931764,464.0478087,300.4716043,492.8382332,277.1943441,171.0856774
431,488.3751571,291.7764747,138.7709555,730.4208809,541.2353681,940.2204012,635.5239858,878.5063591,308.0334404,381.5980389,492.3265284,182.2304686,462.9706127,316.2753334,488.437897,818.015604,918.7128204,174.5875187,694.0510285,410.2223136,906.5391778,123.6555268,634.0002184,566.5398358,568.6537369,333.518511,355.320009,0,423.3263664,227.6790164,645.3252892,106.6952483,789.6675817,328.977811,242.2405829,248.5607374,698.7640392,264.7161657,395.370076
432,562.4838581,357.7352788,561.9008112,451.1319737,350.3026537,643.8153714,486.7744334,618.4900584,642.9163592,419.7540921,135.6804559,396.0163888,155.8413094,286.1934206,393.3935735,418.5165288,514.6165063,257.1240774,367.6650522,225.5183853,568.6793924,485.8775883,386.1042895,225.2389622,480.2147686,469.6104638,304.0657056,423.3263664,0,250.7466869,244.9273104,492.8997814,450.0609849,346.8393357,637.2521185,186.4118819,277.295714,520.3111136,473.4317232
434,370.702061,137.2494914,352.4572147,504.1609399,320.7595402,714.2729412,430.1385902,656.3465507,392.5452943,228.7024556,277.9144352,311.1285586,357.0546402,326.9017801,288.2853852,601.9565121,703.2853085,155.5475291,466.7560206,182.8810906,678.9326321,247.7502553,409.0613062,343.3257417,378.3615268,241.5589495,149.3345429,227.6790164,250.7466869,0,434.3410536,327.3239504,562.4647325,374.4560983,398.2361667,166.9051746,503.8277563,270.7873935,270.015956
435,618.9790853,485.7149622,780.2595088,289.0592944,313.2423359,438.6061352,423.4359049,441.1361942,808.2259754,503.7711544,156.4890415,640.1561038,344.0900122,525.2763069,407.5471331,174.9776331,274.1000871,492.8552771,183.2843845,295.21,342.4626913,681.9291425,277.4717243,124.028581,462.6499517,583.9911373,400.7016727,645.3252892,244.9273104,434.3410536,0,726.7665268,233.5025826,584.6290906,831.4296716,427.2783796,107.6972293,671.9923825,558.1209332
436,589.0921878,398.4278404,122.4251547,831.4821283,645.1770294,1041.596506,741.9230915,982.2014364,362.2335341,487.4738628,578.2719424,152.1602737,502.657965,321.0389567,594.9122134,901.2732675,1000.845356,235.8370753,789.8144649,510.0063053,1003.105815,200.8312528,736.1218528,657.5916672,675.3344464,434.7644682,460.8526124,106.6952483,492.8997814,327.3239504,726.7665268,0,884.9455635,313.4742129,263.8029871,307.7301327,770.1241721,352.3421956,498.804155
437,602.5090105,557.7584603,912.8560104,126.5036189,296.2299723,205.2392372,330.6154136,221.9306299,877.7716936,533.4663357,322.2356669,825.8037213,572.3320444,736.1165164,399.3435033,177.9472293,235.7656326,665.2080908,95.75506514,382.9563226,120.1099663,793.4458422,200.6072045,232.7841713,406.279787,626.8580398,467.5116991,789.6675817,450.0609849,562.4647325,233.5025826,884.9455635,0,796.8534079,931.4113751,611.8588322,306.8783643,739.0924816,577.9214516
438,740.7410108,507.7649605,432.0251365,788.9554436,650.0066029,988.1966322,778.9706964,955.5728606,636.4982706,602.3857134,477.8771603,161.3710091,261.9683501,60.90518405,650.0234531,751.3858913,840.2274499,223.3836042,712.7086499,500.4972339,915.493129,450.1533429,711.8179082,569.0198845,742.7956906,597.4452941,516.931764,328.977811,346.8393357,374.4560983,584.6290906,313.4742129,796.8534079,0,564.1770042,218.6534677,585.4553095,571.8314032,639.4073948
439,462.0521444,374.6572983,143.3338345,846.3261565,646.9501323,1046.944828,700.1025257,969.6280178,126.5532315,424.4137996,675.0144966,406.3220566,699.5517052,557.3004544,562.3218644,995.2407791,1096.396058,409.9415223,837.3623111,554.0948534,1039.467181,151.6523633,747.7571845,731.9211198,616.1239181,336.3735977,464.0478087,242.2405829,637.2521185,398.2361667,831.4296716,263.8029871,931.4113751,564.1770042,0,480.5822928,901.5033292,213.6523541,404.8685923
440,537.4126218,304.153914,386.4724861,585.9029655,433.9076691,791.4516893,560.9017722,749.9911976,512.3995443,394.1865478,290.7309884,214.9281296,219.7330353,164.6846201,431.6042458,602.128625,699.7040114,74.43797754,521.1810684,283.690401,731.9687623,334.9972175,502.3029441,379.0838496,524.4608616,405.8923131,300.4716043,248.5607374,186.4118819,166.9051746,427.2783796,307.7301327,611.8588322,218.6534677,480.5822928,0,462.9117831,412.620626,436.8967223
441,721.694534,573.3062725,836.6983816,385.5089401,420.2411082,508.4097656,530.7897395,526.0510335,889.4801961,600.908828,236.6754751,666.2436197,327.0089089,529.852514,512.27057,179.7734911,256.5485896,534.4080982,279.5739079,387.5675999,398.0783748,750.1584661,383.7725902,228.8381998,569.9768636,676.5489579,492.8382332,698.7640392,277.295714,503.8277563,107.6972293,770.1241721,306.8783643,585.4553095,901.5033292,462.9117831,0,756.3013144,656.0192958
442,255.1857333,187.4825997,278.9865167,644.6846749,446.5319381,840.0801922,488.1160084,759.7904114,139.1789093,214.5328481,520.3197281,442.9394795,623.1854782,542.7544101,354.6093654,823.5547948,923.0188052,361.9793344,647.9570147,379.0106429,841.4683797,151.8912917,547.3933826,560.0242527,403.0198959,123.278754,277.1943441,264.7161657,520.3111136,270.7873935,671.9923825,352.3421956,739.0924816,571.8314032,213.6523541,412.620626,756.3013144,0,191.2287013
444,101.3425937,132.8624018,453.5166313,471.7097974,282.0735239,657.5710019,299.6952634,573.5517087,316.6499534,55.60883473,424.5352885,546.8199046,609.6854881,595.3539509,179.1435765,687.7334485,782.6375504,416.1048936,493.4108589,270.7341486,670.8831065,316.0817757,378.8002314,435.9178741,212.7559177,69.7900523,171.0856774,395.370076,473.4317232,270.015956,558.1209332,498.804155,577.9214516,639.4073948,404.8685923,436.8967223,656.0192958,191.2287013,0
